X,Y,Major,Minor,Rotation,EFT:n,EFT:Jaqqard
33,33,30,18,10,1,0.46333
33,33,30,18,29,1,0.28826
33,33,30,19,10,1,0.40895
33,33,30,19,29,1,0.29455
33,33,30,29,71,1,0.17784
33,33,30,30,87,1,0.23681
33,33,30,3,86,0,1
33,33,30,4,86,0,1
33,33,30,20,29,1,0.26829
33,33,30,5,86,0,1
33,33,30,6,86,0,1
33,33,30,7,86,1,0.82324
33,33,30,20,10,1,0.38245
33,33,30,8,86,1,0.77349
33,33,30,21,29,1,0.23585
33,33,30,9,86,1,0.75115
33,33,30,10,86,1,0.73731
33,33,30,30,49,1,0.23681
33,33,30,21,10,1,0.36107
33,33,30,22,29,1,0.22364
33,33,30,11,86,1,0.69203
33,33,30,3,48,0,1
33,33,30,12,86,1,0.68691
33,33,30,4,48,1,0.52217
33,33,30,23,29,1,0.24176
33,33,30,30,101,1,0.23681
33,33,30,13,86,1,0.61888
33,33,30,5,48,1,0.45756
33,33,30,3,100,0,1
33,33,30,22,10,1,0.31825
33,33,30,24,29,1,0.19182
33,33,30,14,86,1,0.60076
33,33,30,25,29,1,0.31221
33,33,30,4,100,0,1
33,33,30,6,48,1,0.35115
33,33,30,15,86,1,0.57143
33,33,30,26,29,1,0.18243
33,33,30,16,86,1,0.52421
33,33,30,5,100,0,1
33,33,30,7,48,1,0.28873
33,33,30,17,86,1,0.47605
33,33,30,23,10,1,0.26918
33,33,30,6,100,0,1
33,33,30,27,29,1,0.20563
33,33,30,18,86,1,0.47634
33,33,30,7,100,0,1
33,33,30,8,48,1,0.22143
33,33,30,19,86,1,0.48024
33,33,30,8,100,1,0.80605
33,33,30,9,48,1,0.29341
33,33,30,20,86,1,0.41667
33,33,30,30,71,1,0.23681
33,33,30,9,100,1,0.75281
33,33,30,21,86,1,0.38736
33,33,30,28,29,1,0.18432
33,33,30,10,48,1,0.21023
33,33,30,3,70,0,1
33,33,30,24,10,1,0.28488
33,33,30,4,70,0,1
33,33,30,22,86,1,0.3375
33,33,30,10,100,1,0.71204
33,33,30,11,48,1,0.24457
33,33,30,25,10,1,0.28694
33,33,30,5,70,1,0.86265
33,33,30,11,100,1,0.67261
33,33,30,26,10,1,0.26003
33,33,30,6,70,1,0.76833
33,33,30,23,86,1,0.31169
33,33,30,12,48,1,0.2506
33,33,30,12,100,1,0.66953
33,33,30,27,10,1,0.21123
33,33,30,7,70,1,0.73057
33,33,30,13,100,1,0.59798
33,33,30,13,48,1,0.28692
33,33,30,28,10,1,0.21354
33,33,30,8,70,1,0.69834
33,33,30,14,100,1,0.59722
33,33,30,15,100,1,0.53039
33,33,30,14,48,1,0.26216
33,33,30,9,70,1,0.67188
33,33,30,16,100,1,0.5322
33,33,30,29,29,1,0.21362
33,33,30,15,48,1,0.25403
33,33,30,10,70,1,0.65164
33,33,30,17,100,1,0.49608
33,33,30,11,70,1,0.62162
33,33,30,29,10,1,0.21326
33,33,30,16,48,1,0.15822
33,33,30,18,100,1,0.45667
33,33,30,12,70,1,0.57806
33,33,30,17,48,1,0.21154
33,33,30,24,86,1,0.25038
33,33,30,18,48,1,0.21329
33,33,30,19,100,1,0.4386
33,33,30,13,70,1,0.56461
33,33,30,25,86,1,0.24745
33,33,30,26,86,1,0.19943
33,33,30,14,70,1,0.52632
33,33,30,19,48,1,0.20183
33,33,30,27,86,1,0.20253
33,33,30,15,70,1,0.48302
33,33,30,20,100,1,0.40058
33,33,30,28,86,1,0.213
33,33,30,16,70,1,0.44322
33,33,30,20,48,1,0.20174
33,33,30,21,48,1,0.1875
33,33,30,17,70,1,0.44643
33,33,30,21,100,1,0.35704
33,33,30,30,10,1,0.23681
33,33,30,3,9,0,1
33,33,30,22,48,1,0.17637
33,33,30,4,9,0,1
33,33,30,18,70,1,0.38126
33,33,30,30,29,1,0.23681
33,33,30,5,9,0,1
33,33,30,23,48,1,0.17819
33,33,30,6,9,0,1
33,33,30,3,28,0,1
33,33,30,22,100,1,0.33577
33,33,30,29,86,1,0.1811
33,33,30,7,9,1,0.86538
33,33,30,4,28,0,1
33,33,30,24,48,1,0.1784
33,33,30,8,9,1,0.78261
33,33,30,19,70,1,0.375
33,33,30,5,28,0,1
33,33,30,9,9,1,0.73826
33,33,30,23,100,1,0.2625
33,33,30,6,28,1,0.69136
33,33,30,10,9,1,0.71949
33,33,30,25,48,1,0.17621
33,33,30,11,9,1,0.6625
33,33,30,7,28,1,0.73857
33,33,30,12,9,1,0.66939
33,33,30,24,100,1,0.25291
33,33,30,8,28,0,1
33,33,30,9,28,0,1
33,33,30,25,100,1,0.25074
33,33,30,13,9,1,0.6145
33,33,30,10,28,0,1
33,33,30,26,48,1,0.1296
33,33,30,26,100,1,0.21652
33,33,30,20,70,1,0.28718
33,33,30,11,28,1,0.46018
33,33,30,14,9,1,0.59966
33,33,30,12,28,1,0.48218
33,33,30,27,48,1,0.17978
33,33,30,27,100,1,0.19522
33,33,30,13,28,1,0.45902
33,33,30,15,9,1,0.55017
33,33,30,21,70,1,0.29221
33,33,30,28,100,1,0.17265
33,33,30,16,9,1,0.51014
33,33,30,28,48,1,0.16253
33,33,30,14,28,1,0.43444
33,33,30,17,9,1,0.47
33,33,30,30,86,1,0.23681
33,33,30,15,28,1,0.39539
33,33,30,3,85,0,1
33,33,30,4,85,0,1
33,33,30,5,85,0,1
33,33,30,18,9,1,0.46107
33,33,30,22,70,1,0.2764
33,33,30,6,85,0,1
33,33,30,7,85,1,0.76699
33,33,30,29,100,1,0.19486
33,33,30,8,85,1,0.79795
33,33,30,16,28,1,0.37313
33,33,30,19,9,1,0.4128
33,33,30,9,85,1,0.76149
33,33,30,23,70,1,0.27149
33,33,30,10,85,1,0.71082
33,33,30,20,9,1,0.38035
33,33,30,11,85,1,0.68547
33,33,30,29,48,1,0.21929
33,33,30,17,28,1,0.37184
33,33,30,24,70,1,0.25356
33,33,30,21,9,1,0.33851
33,33,30,12,85,1,0.64706
33,33,30,13,85,1,0.62626
33,33,30,22,9,1,0.33106
33,33,30,25,70,1,0.19298
33,33,30,14,85,1,0.59963
33,33,30,18,28,1,0.30712
33,33,30,15,85,1,0.54545
33,33,30,26,70,1,0.15105
33,33,30,16,85,1,0.54
33,33,30,23,9,1,0.31587
33,33,30,19,28,1,0.3042
33,33,30,17,85,1,0.48869
33,33,30,18,85,1,0.46193
33,33,30,27,70,1,0.16066
33,33,30,20,28,1,0.27656
33,33,30,19,85,1,0.4315
33,33,30,20,85,1,0.41667
33,33,30,24,9,1,0.28488
33,33,30,21,28,1,0.24214
33,33,30,21,85,1,0.38683
33,33,30,25,9,1,0.33036
33,33,30,22,85,1,0.34161
33,33,30,30,100,1,0.23681
33,33,30,26,9,1,0.26003
33,33,30,22,28,1,0.26667
33,33,30,3,99,0,1
33,33,30,4,99,0,1
33,33,30,5,99,0,1
33,33,30,23,85,1,0.30274
33,33,30,28,70,1,0.21528
33,33,30,23,28,1,0.22585
33,33,30,27,9,1,0.21123
33,33,30,6,99,0,1
33,33,30,24,28,1,0.20221
33,33,30,30,48,1,0.23681
33,33,30,7,99,1,0.89162
33,33,30,25,28,1,0.31221
33,33,30,3,47,0,1
33,33,30,26,28,1,0.19753
33,33,30,8,99,1,0.84169
33,33,30,4,47,0,1
33,33,30,28,9,1,0.21354
33,33,30,27,28,1,0.21505
33,33,30,9,99,1,0.73158
33,33,30,5,47,1,0.29474
33,33,30,10,99,1,0.73589
33,33,30,6,47,1,0.35556
33,33,30,11,99,1,0.6755
33,33,30,7,47,1,0.29851
33,33,30,12,99,1,0.6679
33,33,30,29,70,1,0.17784
33,33,30,8,47,1,0.23077
33,33,30,29,9,1,0.20915
33,33,30,28,28,1,0.18707
33,33,30,9,47,1,0.25287
33,33,30,13,99,1,0.63354
33,33,30,24,85,1,0.25038
33,33,30,10,47,1,0.20057
33,33,30,14,99,1,0.5813
33,33,30,25,85,1,0.23748
33,33,30,11,47,1,0.23269
33,33,30,15,99,1,0.54577
33,33,30,26,85,1,0.20344
33,33,30,16,99,1,0.5102
33,33,30,12,47,1,0.30342
33,33,30,27,85,1,0.15718
33,33,30,17,99,1,0.48065
33,33,30,13,47,1,0.18648
33,33,30,28,85,1,0.213
33,33,30,30,9,1,0.23681
33,33,30,18,99,1,0.46305
33,33,30,3,8,0,1
33,33,30,14,47,1,0.2578
33,33,30,4,8,0,1
33,33,30,30,70,1,0.23681
33,33,30,29,28,1,0.21362
33,33,30,3,69,1,0.86719
33,33,30,19,99,1,0.43382
33,33,30,5,8,0,1
33,33,30,15,47,1,0.21138
33,33,30,4,69,1,0.84375
33,33,30,6,8,0,1
33,33,30,5,69,1,0.80503
33,33,30,16,47,1,0.20571
33,33,30,6,69,1,0.77095
33,33,30,7,8,1,0.78553
33,33,30,20,99,1,0.40673
33,33,30,17,47,1,0.20367
33,33,30,7,69,1,0.73446
33,33,30,18,47,1,0.19118
33,33,30,8,8,1,0.79224
33,33,30,8,69,1,0.73317
33,33,30,29,85,1,0.1811
33,33,30,9,69,1,0.69249
33,33,30,21,99,1,0.35652
33,33,30,19,47,1,0.18727
33,33,30,9,8,1,0.73799
33,33,30,10,69,1,0.64815
33,33,30,20,47,1,0.18707
33,33,30,10,8,1,0.71949
33,33,30,11,69,1,0.61834
33,33,30,21,47,1,0.18667
33,33,30,22,99,1,0.33761
33,33,30,22,47,1,0.13131
33,33,30,12,69,1,0.56058
33,33,30,11,8,1,0.68333
33,33,30,23,47,1,0.17874
33,33,30,13,69,1,0.53799
33,33,30,23,99,1,0.28814
33,33,30,24,47,1,0.19101
33,33,30,12,8,1,0.66419
33,33,30,14,69,1,0.49901
33,33,30,25,47,1,0.17621
33,33,30,15,69,1,0.4781
33,33,30,13,8,1,0.61189
33,33,30,24,99,1,0.25291
33,33,30,26,47,1,0.17949
33,33,30,30,28,1,0.23681
33,33,30,16,69,1,0.44316
33,33,30,3,27,0,1
33,33,30,27,47,1,0.17978
33,33,30,14,8,1,0.58783
33,33,30,25,99,1,0.22543
33,33,30,17,69,1,0.41613
33,33,30,4,27,0,1
33,33,30,15,8,1,0.56328
33,33,30,28,47,1,0.16253
33,33,30,5,27,0,1
33,33,30,18,69,1,0.3564
33,33,30,26,99,1,0.21652
33,33,30,6,27,0,1
33,33,30,16,8,1,0.53147
33,33,30,7,27,1,0.68345
33,33,30,19,69,1,0.33982
33,33,30,30,85,1,0.23681
33,33,30,8,27,0,1
33,33,30,17,8,1,0.46816
33,33,30,3,84,0,1
33,33,30,9,27,1,0.58482
33,33,30,27,99,1,0.19522
33,33,30,4,84,0,1
33,33,30,29,47,1,0.21929
33,33,30,10,27,0,1
33,33,30,18,8,1,0.46345
33,33,30,5,84,0,1
33,33,30,20,69,1,0.32615
33,33,30,11,27,0,1
33,33,30,6,84,0,1
33,33,30,19,8,1,0.41091
33,33,30,28,99,1,0.17379
33,33,30,12,27,1,0.54271
33,33,30,7,84,1,0.76471
33,33,30,21,69,1,0.29734
33,33,30,8,84,0,1
33,33,30,13,27,1,0.46849
33,33,30,20,8,1,0.38532
33,33,30,9,84,1,0.74793
33,33,30,22,69,1,0.28489
33,33,30,21,8,1,0.35414
33,33,30,14,27,1,0.43495
33,33,30,10,84,1,0.7152
33,33,30,23,69,1,0.25836
33,33,30,15,27,1,0.39544
33,33,30,22,8,1,0.32791
33,33,30,11,84,1,0.68053
33,33,30,30,47,1,0.23681
33,33,30,29,99,1,0.23656
33,33,30,23,8,1,0.31737
33,33,30,3,46,0,1
33,33,30,12,84,1,0.64516
33,33,30,24,69,1,0.24962
33,33,30,4,46,0,1
33,33,30,16,27,1,0.36396
33,33,30,5,46,1,0.2439
33,33,30,6,46,1,0.36232
33,33,30,13,84,1,0.61812
33,33,30,25,69,1,0.19327
33,33,30,24,8,1,0.28571
33,33,30,7,46,1,0.43636
33,33,30,8,46,1,0.29393
33,33,30,17,27,1,0.37143
33,33,30,26,69,1,0.1534
33,33,30,25,8,1,0.30702
33,33,30,14,84,1,0.60041
33,33,30,9,46,1,0.30372
33,33,30,26,8,1,0.26003
33,33,30,15,84,1,0.54895
33,33,30,10,46,1,0.23214
33,33,30,16,84,1,0.5235
33,33,30,18,27,1,0.31338
33,33,30,11,46,1,0.27493
33,33,30,27,8,1,0.21237
33,33,30,12,46,1,0.29957
33,33,30,27,69,1,0.16156
33,33,30,17,84,1,0.50784
33,33,30,19,27,1,0.2775
33,33,30,28,8,1,0.23138
33,33,30,13,46,1,0.18648
33,33,30,18,84,1,0.46784
33,33,30,14,46,1,0.14884
33,33,30,19,84,1,0.42284
33,33,30,15,46,1,0.2236
33,33,30,20,27,1,0.2776
33,33,30,20,84,1,0.41667
33,33,30,16,46,1,0.10965
33,33,30,28,69,1,0.21389
33,33,30,29,8,1,0.20915
33,33,30,17,46,1,0.20532
33,33,30,30,99,1,0.23681
33,33,30,3,98,0,1
33,33,30,21,84,1,0.37342
33,33,30,21,27,1,0.24726
33,33,30,18,46,1,0.19367
33,33,30,4,98,0,1
33,33,30,5,98,0,1
33,33,30,6,98,0,1
33,33,30,22,84,1,0.32956
33,33,30,19,46,1,0.18657
33,33,30,7,98,1,0.793
33,33,30,20,46,1,0.1944
33,33,30,23,84,1,0.31509
33,33,30,22,27,1,0.20295
33,33,30,8,98,1,0.83234
33,33,30,29,69,1,0.17784
33,33,30,21,46,1,0.19723
33,33,30,9,98,1,0.73552
33,33,30,22,46,1,0.20236
33,33,30,10,98,1,0.73589
33,33,30,23,27,1,0.21578
33,33,30,23,46,1,0.20555
33,33,30,30,8,1,0.23681
33,33,30,11,98,1,0.67568
33,33,30,24,46,1,0.18153
33,33,30,24,27,1,0.20221
33,33,30,24,84,1,0.2515
33,33,30,3,7,0,1
33,33,30,4,7,0,1
33,33,30,12,98,1,0.67384
33,33,30,5,7,0,1
33,33,30,25,27,1,0.2449
33,33,30,25,46,1,0.19248
33,33,30,6,7,0,1
33,33,30,7,7,1,0.80103
33,33,30,26,27,1,0.19753
33,33,30,26,46,1,0.17949
33,33,30,13,98,1,0.62551
33,33,30,8,7,1,0.77714
33,33,30,27,46,1,0.18044
33,33,30,9,7,1,0.74057
33,33,30,27,27,1,0.20241
33,33,30,14,98,1,0.6
33,33,30,25,84,1,0.23121
33,33,30,10,7,1,0.73138
33,33,30,15,98,1,0.5686
33,33,30,30,69,1,0.23681
33,33,30,28,46,1,0.16253
33,33,30,26,84,1,0.21745
33,33,30,3,68,1,0.86926
33,33,30,16,98,1,0.53722
33,33,30,4,68,0,1
33,33,30,11,7,1,0.67516
33,33,30,27,84,1,0.15718
33,33,30,5,68,0,1
33,33,30,6,68,1,0.76821
33,33,30,12,7,1,0.66392
33,33,30,7,68,1,0.73077
33,33,30,17,98,1,0.48613
33,33,30,28,84,1,0.213
33,33,30,28,27,1,0.18707
33,33,30,8,68,1,0.73469
33,33,30,13,7,1,0.61185
33,33,30,9,68,1,0.68796
33,33,30,18,98,1,0.46906
33,33,30,29,46,1,0.19761
33,33,30,10,68,1,0.65558
33,33,30,19,98,1,0.41411
33,33,30,14,7,1,0.59107
33,33,30,29,84,1,0.18898
33,33,30,15,7,1,0.54243
33,33,30,20,98,1,0.39936
33,33,30,11,68,1,0.58747
33,33,30,16,7,1,0.531
33,33,30,12,68,1,0.58462
33,33,30,21,98,1,0.35746
33,33,30,13,68,1,0.53988
33,33,30,22,98,1,0.32143
33,33,30,14,68,1,0.48932
33,33,30,15,68,1,0.47445
33,33,30,17,7,1,0.47988
33,33,30,23,98,1,0.29055
33,33,30,18,7,1,0.45866
33,33,30,16,68,1,0.43985
33,33,30,29,27,1,0.21791
33,33,30,17,68,1,0.39539
33,33,30,19,7,1,0.4077
33,33,30,18,68,1,0.3564
33,33,30,24,98,1,0.24784
33,33,30,19,68,1,0.37631
33,33,30,25,98,1,0.22414
33,33,30,26,98,1,0.19293
33,33,30,20,7,1,0.38331
33,33,30,30,46,1,0.23681
33,33,30,30,84,1,0.23681
33,33,30,3,83,0,1
33,33,30,3,45,0,1
33,33,30,4,45,0,1
33,33,30,4,83,0,1
33,33,30,20,68,1,0.31173
33,33,30,27,98,1,0.16905
33,33,30,5,45,1,0.40569
33,33,30,21,7,1,0.35882
33,33,30,5,83,0,1
33,33,30,6,45,1,0.38225
33,33,30,6,83,0,1
33,33,30,28,98,1,0.16253
33,33,30,7,45,1,0.30405
33,33,30,7,83,1,0.80829
33,33,30,8,45,1,0.2866
33,33,30,22,7,1,0.33884
33,33,30,21,68,1,0.27471
33,33,30,9,45,1,0.28931
33,33,30,8,83,1,0.79265
33,33,30,10,45,1,0.23889
33,33,30,22,68,1,0.25982
33,33,30,9,83,1,0.74178
33,33,30,11,45,1,0.20963
33,33,30,23,7,1,0.32827
33,33,30,29,98,1,0.23656
33,33,30,10,83,1,0.72247
33,33,30,23,68,1,0.2561
33,33,30,30,27,1,0.23681
33,33,30,12,45,1,0.14815
33,33,30,11,83,1,0.68148
33,33,30,3,26,0,1
33,33,30,4,26,1,0.82857
33,33,30,13,45,1,0.19656
33,33,30,24,68,1,0.24345
33,33,30,12,83,1,0.63968
33,33,30,5,26,0,1
33,33,30,14,45,1,0.22601
33,33,30,6,26,0,1
33,33,30,25,68,1,0.19432
33,33,30,13,83,1,0.61538
33,33,30,15,45,1,0.222
33,33,30,7,26,1,0.66841
33,33,30,24,7,1,0.25544
33,33,30,26,68,1,0.15759
33,33,30,16,45,1,0.2065
33,33,30,8,26,1,0.66307
33,33,30,14,83,1,0.59273
33,33,30,17,45,1,0.18036
33,33,30,9,26,1,0.63043
33,33,30,15,83,1,0.54321
33,33,30,27,68,1,0.19663
33,33,30,18,45,1,0.1854
33,33,30,25,7,1,0.30659
33,33,30,16,83,1,0.52581
33,33,30,10,26,1,0.58182
33,33,30,30,98,1,0.23681
33,33,30,3,97,0,1
33,33,30,11,26,1,0.577
33,33,30,4,97,0,1
33,33,30,26,7,1,0.26039
33,33,30,5,97,0,1
33,33,30,12,26,1,0.53659
33,33,30,19,45,1,0.1815
33,33,30,17,83,1,0.49442
33,33,30,6,97,0,1
33,33,30,20,45,1,0.18058
33,33,30,7,97,1,0.81188
33,33,30,27,7,1,0.22192
33,33,30,28,68,1,0.23856
33,33,30,13,26,1,0.47876
33,33,30,8,97,1,0.79045
33,33,30,18,83,1,0.46784
33,33,30,21,45,1,0.17492
33,33,30,9,97,1,0.73317
33,33,30,22,45,1,0.20236
33,33,30,10,97,1,0.73828
33,33,30,14,26,1,0.48381
33,33,30,28,7,1,0.23138
33,33,30,23,45,1,0.20555
33,33,30,19,83,1,0.40661
33,33,30,11,97,1,0.67411
33,33,30,15,26,1,0.40313
33,33,30,24,45,0,1
33,33,30,12,97,1,0.67372
33,33,30,13,97,1,0.61078
33,33,30,20,83,1,0.39617
33,33,30,25,45,1,0.16973
33,33,30,16,26,1,0.39568
33,33,30,29,68,1,0.17784
33,33,30,26,45,1,0.18182
33,33,30,14,97,1,0.58527
33,33,30,21,83,1,0.38222
33,33,30,15,97,1,0.55172
33,33,30,27,45,1,0.1882
33,33,30,17,26,1,0.37857
33,33,30,29,7,1,0.20888
33,33,30,16,97,1,0.52297
33,33,30,28,45,1,0.17437
33,33,30,22,83,1,0.33141
33,33,30,18,26,1,0.35587
33,33,30,17,97,1,0.48253
33,33,30,23,83,1,0.30758
33,33,30,19,26,1,0.28088
33,33,30,18,97,1,0.46504
33,33,30,29,45,1,0.19707
33,33,30,19,97,1,0.41772
33,33,30,20,26,1,0.30094
33,33,30,24,83,1,0.2515
33,33,30,20,97,1,0.38871
33,33,30,21,97,1,0.3689
33,33,30,25,83,1,0.22319
33,33,30,30,68,1,0.23681
33,33,30,21,26,1,0.2945
33,33,30,30,7,1,0.23681
33,33,30,22,97,1,0.33844
33,33,30,3,67,0,1
33,33,30,3,6,0,1
33,33,30,4,67,0,1
33,33,30,4,6,0,1
33,33,30,26,83,1,0.20685
33,33,30,23,97,1,0.29674
33,33,30,5,67,0,1
33,33,30,5,6,0,1
33,33,30,22,26,1,0.22936
33,33,30,6,67,1,0.75367
33,33,30,27,83,1,0.15718
33,33,30,6,6,0,1
33,33,30,7,67,1,0.73421
33,33,30,7,6,1,0.79452
33,33,30,8,67,1,0.69347
33,33,30,28,83,1,0.213
33,33,30,24,97,1,0.25036
33,33,30,8,6,1,0.8468
33,33,30,9,67,1,0.66015
33,33,30,23,26,1,0.21578
33,33,30,10,67,1,0.64773
33,33,30,9,6,1,0.73861
33,33,30,25,97,1,0.22956
33,33,30,24,26,1,0.20221
33,33,30,10,6,1,0.71648
33,33,30,11,67,1,0.57806
33,33,30,30,45,1,0.23681
33,33,30,26,97,1,0.19783
33,33,30,12,67,1,0.53252
33,33,30,3,44,0,1
33,33,30,13,67,1,0.52941
33,33,30,25,26,1,0.2449
33,33,30,11,6,1,0.68172
33,33,30,4,44,0,1
33,33,30,27,97,1,0.21097
33,33,30,14,67,1,0.47826
33,33,30,26,26,1,0.19753
33,33,30,5,44,1,0.39852
33,33,30,29,83,1,0.18898
33,33,30,12,6,1,0.64047
33,33,30,15,67,1,0.46324
33,33,30,6,44,1,0.31884
33,33,30,27,26,1,0.20458
33,33,30,28,97,1,0.16253
33,33,30,7,44,1,0.51084
33,33,30,13,6,1,0.62021
33,33,30,8,44,1,0.26332
33,33,30,16,67,1,0.44444
33,33,30,14,6,1,0.59885
33,33,30,17,67,1,0.36823
33,33,30,9,44,1,0.21384
33,33,30,15,6,1,0.54902
33,33,30,28,26,1,0.18707
33,33,30,29,97,1,0.23624
33,33,30,18,67,1,0.37457
33,33,30,16,6,1,0.52875
33,33,30,10,44,1,0.20455
33,33,30,19,67,1,0.31599
33,33,30,17,6,1,0.49689
33,33,30,11,44,1,0.1983
33,33,30,20,67,1,0.28664
33,33,30,18,6,1,0.45866
33,33,30,12,44,1,0.19656
33,33,30,21,67,1,0.28243
33,33,30,19,6,1,0.42122
33,33,30,13,44,1,0.18957
33,33,30,22,67,1,0.26246
33,33,30,29,26,1,0.20903
33,33,30,20,6,1,0.39204
33,33,30,30,83,1,0.23681
33,33,30,14,44,1,0.22774
33,33,30,23,67,1,0.2381
33,33,30,3,82,0,1
33,33,30,30,97,1,0.23681
33,33,30,15,44,1,0.12918
33,33,30,3,122,0,1
33,33,30,4,82,0,1
33,33,30,4,122,0,1
33,33,30,21,6,1,0.3746
33,33,30,5,82,0,1
33,33,30,16,44,1,0.20268
33,33,30,24,67,1,0.23176
33,33,30,6,82,0,1
33,33,30,5,122,0,1
33,33,30,6,122,0,1
33,33,30,7,82,1,0.79778
33,33,30,25,67,1,0.19146
33,33,30,17,44,1,0.1189
33,33,30,7,122,0,1
33,33,30,26,67,1,0.15759
33,33,30,8,82,1,0.78754
33,33,30,22,6,1,0.31395
33,33,30,18,44,1,0.1375
33,33,30,8,122,1,0.58033
33,33,30,27,67,1,0.19663
33,33,30,9,82,1,0.74473
33,33,30,9,122,1,0.5468
33,33,30,19,44,1,0.17314
33,33,30,10,82,1,0.71706
33,33,30,20,44,1,0.19546
33,33,30,10,122,1,0.47297
33,33,30,23,6,1,0.31459
33,33,30,21,44,1,0.1755
33,33,30,11,82,1,0.67606
33,33,30,28,67,1,0.23856
33,33,30,22,44,1,0.20236
33,33,30,11,122,1,0.44386
33,33,30,23,44,1,0.20555
33,33,30,24,44,1,0.17586
33,33,30,30,26,1,0.23681
33,33,30,12,82,1,0.66381
33,33,30,12,122,1,0.46699
33,33,30,3,25,0,1
33,33,30,4,25,0,1
33,33,30,5,25,0,1
33,33,30,13,122,1,0.35185
33,33,30,25,44,1,0.17143
33,33,30,13,82,1,0.60971
33,33,30,6,25,0,1
33,33,30,7,25,1,0.78107
33,33,30,14,122,1,0.48558
33,33,30,24,6,1,0.25544
33,33,30,8,25,1,0.66307
33,33,30,14,82,1,0.58922
33,33,30,9,25,1,0.65174
33,33,30,26,44,1,0.18208
33,33,30,15,122,1,0.36179
33,33,30,10,25,1,0.60927
33,33,30,25,6,1,0.29023
33,33,30,11,25,1,0.58223
33,33,30,16,122,1,0.36749
33,33,30,29,67,1,0.17784
33,33,30,15,82,1,0.55296
33,33,30,26,6,1,0.31039
33,33,30,12,25,1,0.53878
33,33,30,27,44,1,0.26223
33,33,30,17,122,1,0.34983
33,33,30,27,6,1,0.22192
33,33,30,13,25,1,0.48381
33,33,30,16,82,1,0.51014
33,33,30,14,25,1,0.48381
33,33,30,28,6,1,0.23138
33,33,30,28,44,1,0.17493
33,33,30,15,25,1,0.43295
33,33,30,18,122,1,0.28114
33,33,30,17,82,1,0.47475
33,33,30,16,25,1,0.38817
33,33,30,18,82,1,0.47284
33,33,30,19,122,1,0.28765
33,33,30,17,25,1,0.38571
33,33,30,29,6,1,0.20888
33,33,30,18,25,1,0.35587
33,33,30,19,25,1,0.32
33,33,30,19,82,1,0.4
33,33,30,20,122,1,0.25581
33,33,30,20,25,1,0.31288
33,33,30,29,44,1,0.20346
33,33,30,20,82,1,0.40124
33,33,30,21,122,1,0.22114
33,33,30,21,25,1,0.29773
33,33,30,21,82,1,0.35826
33,33,30,22,25,1,0.23112
33,33,30,30,67,1,0.23681
33,33,30,3,66,0,1
33,33,30,4,66,0,1
33,33,30,23,25,1,0.26168
33,33,30,22,82,1,0.31091
33,33,30,5,66,0,1
33,33,30,22,122,1,0.22896
33,33,30,30,6,1,0.23681
33,33,30,6,66,0,1
33,33,30,24,25,1,0.27576
33,33,30,3,5,0,1
33,33,30,7,66,1,0.70358
33,33,30,25,25,1,0.24425
33,33,30,23,82,1,0.29178
33,33,30,4,5,0,1
33,33,30,26,25,1,0.20055
33,33,30,8,66,1,0.66667
33,33,30,23,122,1,0.21003
33,33,30,5,5,0,1
33,33,30,27,25,1,0.20671
33,33,30,9,66,1,0.65445
33,33,30,6,5,0,1
33,33,30,10,66,1,0.61878
33,33,30,7,5,1,0.76329
33,33,30,11,66,1,0.57948
33,33,30,30,44,1,0.23681
33,33,30,24,122,1,0.25796
33,33,30,12,66,1,0.50989
33,33,30,8,5,1,0.77746
33,33,30,28,25,1,0.18707
33,33,30,13,66,1,0.52344
33,33,30,3,43,0,1
33,33,30,25,122,1,0.19136
33,33,30,24,82,1,0.25301
33,33,30,4,43,0,1
33,33,30,9,5,1,0.72767
33,33,30,14,66,1,0.46575
33,33,30,26,122,1,0.20913
33,33,30,5,43,1,0.27778
33,33,30,25,82,1,0.22124
33,33,30,10,5,1,0.71971
33,33,30,15,66,1,0.46324
33,33,30,6,43,1,0.37113
33,33,30,27,122,1,0.17021
33,33,30,29,25,1,0.20903
33,33,30,7,43,1,0.36593
33,33,30,26,82,1,0.20274
33,33,30,11,5,1,0.67917
33,33,30,16,66,1,0.42124
33,33,30,28,122,1,0.19866
33,33,30,8,43,1,0.29697
33,33,30,17,66,1,0.39089
33,33,30,12,5,1,0.65934
33,33,30,9,43,1,0.21587
33,33,30,27,82,1,0.18618
33,33,30,18,66,1,0.38806
33,33,30,10,43,1,0.24022
33,33,30,13,5,1,0.62301
33,33,30,29,122,1,0.22572
33,33,30,11,43,1,0.19777
33,33,30,19,66,1,0.28966
33,33,30,14,5,1,0.59758
33,33,30,15,5,1,0.55738
33,33,30,28,82,1,0.213
33,33,30,16,5,1,0.54545
33,33,30,12,43,1,0.19259
33,33,30,17,5,1,0.48382
33,33,30,30,25,1,0.23681
33,33,30,20,66,1,0.30934
33,33,30,18,5,1,0.45975
33,33,30,3,24,0,1
33,33,30,4,24,0,1
33,33,30,13,43,1,0.18957
33,33,30,5,24,0,1
33,33,30,6,24,0,1
33,33,30,21,66,1,0.28571
33,33,30,7,24,1,0.86476
33,33,30,29,82,1,0.1866
33,33,30,19,5,1,0.42997
33,33,30,8,24,1,0.71429
33,33,30,14,43,1,0.14423
33,33,30,9,24,1,0.66362
33,33,30,22,66,1,0.2448
